clean_text,sentiment_label
oh ok good looking forward escaping cold bit thanks,0
also gave hr minute hold maybe put people,0
finally got home,1
know could use flight canada time figured late flight check bag,1
im frequent flyer u airway im qantas still get notification thank,1
yall zero concept customer service ohand connection delayed,0
aa going fix utterly embarrassing customer service wont even answer dang phone,0
missed ktm flight due ur cancelled flightlation mike supervisor disgusting day late flight apology upgrade offer lhr ord,0
hour minute hold able get cancelled flightled flight changed delta,0
cant seem find pilot pm flight never seen anything like,0
k im always hoping improvement,0
thanks marie reflight booking problem friend im cali bound thanks sweet angel,2
check bag bag handler broke suitcase stole camera bag returned trash bag,0
thank nice evening,2
week,1
thank kindness agent went amp beyond get stranded family home,2
told lostyou guy dont know,0
calling hour reschedule flight due weather wont even let stay hold,0
sf crew lack lot customer service lax employee lot better wonder,0
yep theyve good make flight mci wait tick,2
um south snow,1
thanks im sick company lousy excuse customer service im never flying united,0
flight laxiad back row cleaned prior boarding gross find used tissue seat please,0
contacted bank took money today also contacted said reservation,1
called time last three day thats unacceptable im willing wait hold thats option,0
dont stand alone bought tix based usair confirmed flight good confirmation change anyway,0
aha ok thanks worried might seat airport tomorrow,2
make delay,1
u feb kim say leaving minute paperwork done wheel hour late flightr,0
different fiasco outward trip rebooked qantas laxsyd ff mile show account,0
get status update flight going make home tonight,1
extremely poor customer service provided cancelled flighting flight today,0
ua rolling improvement think hoping theyll catch soon meantime ana preference,1
three plane flight still havent left ground bad service,0
still waiting bag flight landed hour ago,0
inflight team make experience,2
got callback took care thanks,1
vacation get cancelled flightled hold minute still havent talked anyone,0
offered pay tix airport bc never told reservation didnt go told could pay pp,0
maintenance issue undetermined amount time mechanic even arrive,0
year customer lost inch really hurt every time person front shift rap knee,0
pedophile airline split yr old daughter row apart flight boston,0
great im guessing late flight open service horrible youre overcharging dont care everyone miserable,0
would help integrate app activate surf,2
flight cancelled flightled need get back cleveland option,0
airport hr told nothing anyone rep said waiting mechanic finish lunch,0
absolutely staff amazing,2
following dont think dm follow,1
usaa flight arrived dca waiting gate apx hr update,0
thats ok know ill likely never book,0
couldnt thankful crew ground air today help sick kid lost bag,2
retiring hubby th wedding anniversary year companion pas please,1
courtesy mosaic member anyone request water attended promptly daniel flight know better,0
cancelled flightled flight ewr flt u also cancelled flightled flight lga yet flying time wth,0
funny boarding pas said priority clearly priority airline,0
lost passenger today upholding promise excellent customer service,0
possible someone drunk bring wheelchair keep serving,0
dang thought teleportation device ua,0
almost hour hold hour life cant get back thanks,0
flight den phx flight attdt decides stay downtown hour late flight entire flight delayed better get fired,0
southwest companion pas would great,2
like airline congrats,2
already ticket shes totally beach right,1
hold way long best level service provide one hour long,0
check online state status closed mean yet able reach live person,0
charge much moving full flight earlier flight seat available doesnt make sense,0
flight cancelled flightled website say call phone numberphone say check online supposed get help,0
general announcement,1
gave smile today zero award computer sense humour,2
thanks much,2
choose seat free clicking button,1
cant dont acces phone rn iphone broke would rather change late flightr,1
thanks first time united lounge felt welcomed,2
flight mem dca delayed hour holding breath keep trapped hour deice,0
got back eventually rollercoaster got airport amp got speak someone thing got fixed quick,2
two service agent hung third able get flight u air today three call hour get flight,0
yes go pick pay cab ride rude employee poor customer service,0
thx showing twitter appreciates employee sure another airline would like,0
yes nonstop memphis tomorrow morning snow coming got finger crossed go,1
freaking worthless hate airline,0
thats fine ill take,2
finally got phone hour wait time,0
need miracle please help flight get,0
exact flight love jetblue really want fly yall thats little pricey basic mint bos sfo,2
dmed aa amp phone amp cant someone call point response didnt resolve anything,0
send email bad experience send back generic response yet another reason ill never fly,0
surprise ba doesnt registered system getting hopeful let step okay,0
nothing available male flight crew nicedismissive big guy standby probably didnt even pay choice,0
idea wait time refund told day phone well past,0
great thank best luck dealing horrible winter,2
thanks awesome flight connection delayed staff crew purely amazing,2
